round,index,qtime_ms,wall_ms,numFound,error
21,60,3732,3754,86541,
21,61,2082,2110,21158,
21,62,3702,3737,86313,
21,63,3726,3745,86548,
21,64,2063,2081,42202,
21,65,2840,2858,77432,
21,66,2046,2189,63314,
21,67,3607,3666,57526,
21,68,2844,2862,77635,
21,69,2784,2834,77879,
21,70,2042,2067,63072,
21,71,2854,2871,51535,
21,72,3835,3882,28592,
21,73,3779,3869,57882,
21,74,2804,2862,77467,
21,75,2930,2982,77354,
21,76,3744,3791,85822,
21,77,3812,3847,57562,
21,78,3682,3707,58084,
21,79,2879,2962,51899,
21,80,3558,3594,57332,
21,81,3557,3664,57705,
21,82,1916,1939,63416,
21,83,3606,3628,29146,
21,84,2842,2859,77699,
21,85,2826,2844,77769,
21,86,3673,3713,86355,
21,87,1999,2033,63482,
21,88,2916,2996,26018,
21,89,2853,2986,51967,
21,90,3484,3503,58104,
21,91,1935,2013,42477,
21,92,2779,2808,51929,
21,93,3567,3587,28879,
21,94,1920,1950,21105,
21,95,2875,2892,77795,
21,96,2903,2926,25972,
21,97,2844,2972,25803,
21,98,1960,2039,63446,
21,99,2353,2373,28614,
22,0,2800,2854,21140,
22,1,2907,2950,63370,
22,2,4760,4789,86268,
22,3,3759,3823,25912,
22,4,4325,4412,57490,
22,5,4349,4391,57747,
22,6,4014,4047,86505,
22,7,3281,3338,51937,
22,8,1940,1964,21012,
22,9,2829,2935,25884,
22,10,1952,1997,21321,
22,11,3493,3522,86585,
22,12,2735,2787,77878,
22,13,3422,3450,28660,
22,14,1974,2047,63147,
22,15,1929,1952,63319,
22,16,2915,2934,25914,
22,17,2977,3015,26198,
22,18,2037,2079,63057,
22,19,3600,3629,57760,
22,20,2720,2799,77771,
22,21,2720,2744,25789,
22,22,1899,1926,41927,
22,23,2755,2780,78217,
22,24,2740,2769,51838,
22,25,2763,2794,77548,
22,26,2821,2943,77535,
22,27,1900,1963,42264,
22,28,3456,3485,86619,
22,29,2715,2839,51578,
22,30,2717,2751,77541,
22,31,3438,3469,57353,
22,32,3558,3588,57618,
22,33,1918,1937,42127,
22,34,2747,2766,77583,
22,35,2813,2964,25956,
22,36,2041,2076,63146,
22,37,3409,3434,86102,
22,38,1916,2042,42221,
22,39,3447,3574,57442,
22,40,2719,2757,78151,
22,41,2721,2753,51775,
22,42,2703,2729,51848,
22,43,3439,3470,57468,
22,44,2737,2864,51722,
22,45,2748,2777,52146,
22,46,3412,3476,86561,
22,47,2774,2826,77892,
22,48,2736,2780,51642,
22,49,3424,3490,57588,
22,50,1905,1944,62846,
22,51,1912,1939,41902,
22,52,2799,2849,77847,
22,53,2796,2870,77840,
22,54,2759,2863,77684,
22,55,2708,2764,51763,
22,56,3664,3694,86487,
22,57,3796,3828,57605,
22,58,2840,2871,51806,
22,59,2889,2937,25849,
22,60,1959,2045,63581,
22,61,1966,2041,62791,
22,62,2735,2782,26028,
22,63,3519,3619,28707,
22,64,3484,3527,86737,
22,65,3413,3454,86325,
22,66,3985,4023,28556,
22,67,2825,2862,78057,
22,68,1990,2029,63338,
22,69,3506,3548,86460,
22,70,3524,3557,86348,
22,71,2742,2800,51647,
22,72,3425,3456,57941,
22,73,2731,2852,77370,
22,74,3597,3634,57374,
22,75,1895,1927,63257,
22,76,2919,2956,51819,
22,77,2007,2047,42295,
22,78,3564,3631,57690,
22,79,2658,2683,51731,
22,80,3962,4067,86450,
22,81,1927,1954,20851,
22,82,3477,3521,57306,
22,83,1926,1960,63175,
22,84,3452,3503,57238,
22,85,1859,1912,42105,
22,86,3494,3527,86405,
22,87,1887,1958,63111,
22,88,3503,3547,86511,
22,89,3491,3533,86182,
22,90,2743,2806,51959,
22,91,1893,1945,42478,
22,92,2723,2745,25790,
22,93,1906,1951,63257,
22,94,3648,3701,28810,
22,95,1937,1960,42255,
22,96,2136,2187,21188,
22,97,2779,2810,29072,
22,98,2845,2870,77750,
22,99,2602,2629,28953,
23,0,3646,3682,28943,
23,1,3772,3804,57406,
23,2,1976,2024,63590,
23,3,3768,3803,86391,
23,4,3590,3624,29153,
23,5,3637,3720,29138,
23,6,2787,2809,25813,
23,7,2873,2893,51711,
23,8,1992,2038,20998,
23,9,2756,2809,77500,
23,10,1958,2005,63485,
23,11,2699,2808,25896,
23,12,1989,2064,42275,
23,13,1992,2122,63354,
23,14,3149,3199,25816,
23,15,2268,2324,42066,
23,16,2311,2358,63080,
23,17,3880,3906,28722,
23,18,2731,2753,26135,
23,19,3491,3583,28917,
23,20,3488,3530,28929,
23,21,1935,2032,63398,
23,22,3556,3588,29154,
23,23,2902,2969,77693,
23,24,3450,3483,57657,
23,25,4101,4128,28962,
23,26,2062,2142,63085,
23,27,2033,2150,21071,
23,28,3636,3708,86780,
23,29,2755,2799,77417,
23,30,3528,3556,29005,
23,31,3530,3552,57434,
23,32,3066,3109,77620,
23,33,3090,3134,78124,
23,34,3690,3768,86731,
23,35,2804,2841,25587,
23,36,2815,2907,77400,
23,37,2827,2867,25833,
23,38,2805,2844,26126,
23,39,3535,3556,28961,
23,40,1983,2044,20992,
23,41,1955,2040,42034,
23,42,2830,2868,77408,
23,43,2019,2058,20832,
23,44,2823,2969,26170,
23,45,2022,2074,21170,
23,46,2006,2047,62683,
23,47,2012,2068,42090,
23,48,3731,3774,28596,
23,49,3055,3111,51980,
23,50,2971,3046,25941,
23,51,3727,3793,86172,
23,52,2115,2158,63475,
23,53,3753,3789,57839,
23,54,1985,2019,21042,
23,55,2879,2953,77896,
23,56,2020,2046,41913,
23,57,2815,2855,77629,
23,58,3746,3795,86605,
23,59,2017,2045,42132,
23,60,2920,2967,77492,
23,61,3753,3785,86196,
23,62,2913,2941,51924,
23,63,3831,3918,57517,
23,64,2051,2098,21115,
23,65,3605,3672,28796,
23,66,2861,2910,51843,
23,67,2034,2075,63153,
23,68,3539,3571,86543,
23,69,1944,2057,20972,
23,70,2726,2750,51721,
23,71,2797,2867,51556,
23,72,3487,3524,28800,
23,73,1963,2058,21283,
23,74,3689,3740,57779,
23,75,3162,3237,77937,
23,76,2927,2976,51728,
23,77,3012,3135,77763,
23,78,2827,2905,51847,
23,79,2798,2831,25913,
23,80,2667,2763,25816,
23,81,1928,1961,62923,
23,82,2810,2849,77984,
23,83,2726,2837,25979,
23,84,2018,2105,42039,
23,85,1875,1913,62994,
23,86,2899,2932,52119,
23,87,2043,2073,62530,
23,88,2866,2903,77664,
23,89,1981,2004,63377,
23,90,3439,3469,28862,
23,91,3010,3144,26103,
23,92,1933,2030,63189,
23,93,2018,2063,63089,
23,94,2806,2867,77924,
23,95,2793,2823,51916,
23,96,3628,3657,28625,
23,97,2861,2901,25903,
23,98,1461,1501,62710,
23,99,1640,1666,20963,
24,0,3860,3881,51450,
24,1,2768,2793,42116,
24,2,3995,4017,51892,
24,3,4890,4938,86626,
24,4,4604,4660,86547,
24,5,3497,3553,77700,
24,6,4006,4072,28775,
24,7,3591,3639,25999,
24,8,3730,3769,28819,
24,9,3531,3582,86188,
24,10,3566,3611,57827,
24,11,3531,3607,28928,
24,12,2759,2807,77367,
24,13,2022,2107,42129,
24,14,3857,3908,57680,
24,15,3728,3806,57869,
24,16,3665,3716,28853,
24,17,2905,2968,26122,
24,18,1971,2043,62954,
24,19,3612,3674,57592,
24,20,3670,3773,57830,
24,21,3722,3860,28879,
24,22,3609,3646,57188,
24,23,3662,3707,86243,
24,24,1968,2044,42564,
24,25,2069,2111,21332,
24,26,1953,1998,42477,
24,27,3621,3671,57690,
24,28,3606,3675,57418,
24,29,2899,2954,51896,
24,30,3129,3185,77602,
24,31,2015,2112,20969,
24,32,3597,3653,57875,
24,33,2849,2910,51466,
24,34,3642,3711,86856,
24,35,3540,3609,86122,
24,36,2736,2887,77400,
24,37,3555,3607,86574,
24,38,2880,2939,77887,
24,39,2696,2739,51718,
24,40,2832,2929,77321,
24,41,2926,2992,51353,
24,42,3637,3707,57714,
24,43,1977,2044,63052,
24,44,3551,3716,28579,
24,45,2796,2859,25912,
24,46,3453,3507,57806,
24,47,1944,2004,63394,
24,48,3562,3593,86515,
24,49,2813,2867,25759,
24,50,1955,2004,63340,
24,51,3570,3675,57744,
24,52,2004,2049,62934,
24,53,3102,3216,25755,
24,54,2978,3072,51710,
24,55,3713,3754,28714,
24,56,2964,2987,51675,
24,57,3587,3613,86695,
24,58,1991,2025,42259,
24,59,3615,3759,29123,
24,60,2869,2921,25797,
24,61,2112,2152,20918,
24,62,3583,3620,86008,
24,63,2755,2796,77946,
24,64,3572,3652,29053,
24,65,1956,1996,63238,
24,66,3522,3634,57419,
24,67,2812,2883,25845,
24,68,2776,2842,25803,
24,69,2794,2837,51492,
24,70,2850,2897,25922,
24,71,3580,3639,86356,
24,72,3557,3609,86574,
24,73,3195,3245,25825,
24,74,3567,3648,28817,
24,75,2014,2166,63230,
24,76,1930,2003,21209,
24,77,2759,2824,25619,
24,78,2792,2851,77029,
24,79,2804,2858,77897,
24,80,1940,2010,42045,
24,81,1952,2014,63092,
24,82,2009,2049,42176,
24,83,2858,2887,51435,
24,84,3632,3720,57504,
24,85,2880,2911,25875,
24,86,2873,2895,77789,
24,87,3493,3536,57392,
24,88,2824,2872,77715,
24,89,2756,2864,51915,
24,90,2834,2874,77980,
24,91,3676,3731,28725,
24,92,3903,4039,86697,
24,93,2038,2087,20951,
24,94,3772,3872,86812,
24,95,2053,2106,21172,
24,96,2087,2166,63074,
24,97,2002,2038,21175,
24,98,2684,2714,57361,
24,99,1894,1932,51630,
25,0,1977,2008,63251,
25,1,2755,2795,51768,
25,2,3412,3496,87195,
25,3,2716,2783,52091,
25,4,3483,3539,57734,
25,5,1913,1969,42401,
25,6,1858,1921,63208,
25,7,2682,2745,25929,
25,8,1937,2008,21010,
25,9,3451,3559,86844,
25,10,1970,2015,20872,
25,11,3506,3606,29013,
25,12,2648,2669,51985,
25,13,3837,3865,58141,
25,14,3072,3102,77602,
25,15,2226,2296,63028,
25,16,2288,2340,21107,
25,17,2695,2748,51672,
25,18,3561,3641,28769,
25,19,2735,2782,78183,
25,20,2777,2877,52178,
25,21,3505,3562,28759,
25,22,2653,2707,51741,
25,23,2739,2797,25956,
25,24,2698,2750,51804,
25,25,2664,2729,51501,
25,26,3483,3562,28700,
25,27,2775,2880,51721,
25,28,2710,2834,77710,
25,29,2694,2758,51871,
25,30,2723,2801,51574,
25,31,2707,2780,77740,
25,32,2017,2088,62747,
25,33,2015,2082,20916,
25,34,2011,2085,21046,
25,35,3549,3622,57481,
25,36,2797,2929,51891,
25,37,3481,3550,57644,
25,38,2762,2826,51920,
25,39,3430,3492,86705,
25,40,2765,2825,25857,
25,41,3511,3588,29076,
25,42,3451,3560,28851,
25,43,2706,2784,77651,
25,44,2608,2692,51771,
25,45,2792,2867,77729,
25,46,1837,1935,42018,
25,47,1980,2108,42091,
25,48,3417,3490,87046,
25,49,3558,3618,86727,
25,50,3529,3598,28725,
25,51,1873,1946,42024,
25,52,1931,1991,21018,
25,53,3480,3523,57755,
25,54,2814,2865,52025,
25,55,2739,2894,25983,
25,56,2760,2820,77601,
25,57,2655,2715,52114,
25,58,2687,2750,77790,
25,59,1887,1951,21106,
25,60,3120,3207,51882,
25,61,3474,3523,57428,
25,62,1923,2035,21155,
25,63,3512,3564,86114,
25,64,3713,3759,86246,
25,65,2792,2835,78111,
25,66,3459,3515,57632,
25,67,3463,3529,86676,
25,68,2753,2818,51989,
25,69,1974,2038,21024,
25,70,3733,3794,86422,
25,71,2213,2307,21015,
25,72,3656,3725,57826,
25,73,2927,2992,51988,
25,74,3485,3584,57392,
25,75,1851,1921,41879,
25,76,2664,2740,77586,
25,77,3418,3470,57959,
25,78,3470,3527,29101,
25,79,3381,3481,57791,
25,80,1910,1971,21011,
25,81,2712,2795,77684,
25,82,2717,2860,26044,
25,83,2623,2702,77943,
25,84,2654,2710,77868,
25,85,1926,1989,41903,
25,86,3467,3617,29041,
25,87,1886,1947,42101,
25,88,2743,2812,25968,
25,89,3307,3374,86577,
25,90,3569,3685,29120,
25,91,2683,2732,51758,
25,92,3417,3488,86362,
25,93,3413,3442,57731,
25,94,2766,2865,77453,
25,95,2733,2797,25930,
25,96,1920,1993,42019,
25,97,2141,2187,77626,
25,98,1445,1489,42177,
25,99,2382,2455,28712,
26,0,2367,2420,21127,
26,1,2386,2434,21040,
26,2,3221,3279,51930,
26,3,3168,3279,25743,
26,4,2770,2822,52201,
26,5,2705,2747,51693,
26,6,2747,2864,26225,
26,7,3497,3580,28723,
26,8,3439,3486,28845,
26,9,3490,3537,86643,
26,10,3566,3611,58138,
26,11,2822,2870,25823,
26,12,1992,2056,21244,
26,13,2843,2995,51739,
26,14,3561,3592,28602,
26,15,1950,2020,20850,
26,16,3566,3616,86589,
26,17,2813,2867,26141,
26,18,3681,3749,57239,
26,19,3010,3163,77563,
26,20,2923,3068,78052,
26,21,3610,3648,87031,
26,22,3509,3538,28626,
26,23,2769,2863,77407,
26,24,3597,3631,57646,
26,25,2814,2861,26148,
26,26,1957,2004,21151,
26,27,2813,2880,77440,
26,28,1936,2012,21174,
26,29,3647,3708,57614,
26,30,2028,2074,42099,
26,31,3508,3561,86406,
26,32,1919,2035,62948,
26,33,1903,1954,42314,
26,34,3595,3656,86925,
26,35,3534,3584,86692,
26,36,2753,2801,77189,
26,37,2859,2907,78076,
26,38,1922,2027,42165,
26,39,3573,3617,86368,
26,40,3489,3526,28899,
26,41,3583,3619,87104,
26,42,2813,2961,51951,
26,43,2720,2864,51455,
26,44,1928,2006,42146,
26,45,1927,2010,42559,
26,46,1933,2011,21072,
26,47,2809,2844,51845,
26,48,3415,3561,28757,
26,49,3498,3566,86492,
26,50,2791,2906,77628,
26,51,2767,2806,51894,
26,52,3475,3522,28871,
26,53,2737,2774,52208,
26,54,1999,2068,21070,
26,55,2770,2809,26038,
26,56,1932,2048,21088,
26,57,1960,2000,42385,
26,58,1838,1893,63042,
26,59,2971,3072,25642,
26,60,3595,3654,28575,
26,61,2037,2083,63204,
26,62,3628,3697,58257,
26,63,3458,3488,28626,
26,64,3476,3532,86866,
26,65,1927,1961,63759,
26,66,3563,3598,28566,
26,67,3419,3442,57408,
26,68,1941,2000,63283,
26,69,3504,3535,86154,
26,70,2772,2808,78055,
26,71,3536,3573,57729,
26,72,3492,3616,57669,
26,73,2772,2866,51326,
26,74,2759,2821,77749,
26,75,3451,3494,58109,
26,76,2753,2808,78152,
26,77,1933,1968,42107,
26,78,3584,3624,28848,
26,79,1967,2006,20943,
26,80,1976,2031,63354,
26,81,3556,3609,28820,
26,82,2790,2929,51709,
26,83,1974,2018,63007,
26,84,1998,2047,21107,
26,85,3427,3524,86661,
26,86,2750,2786,77454,
26,87,2746,2783,77713,
26,88,2826,2856,77529,
26,89,3510,3545,86583,
26,90,1862,1896,63592,
26,91,2749,2870,26074,
26,92,1870,1909,42142,
26,93,2787,2825,25854,
26,94,2755,2791,51633,
26,95,3468,3498,86457,
26,96,3501,3531,57818,
26,97,3402,3450,28665,
26,98,3014,3049,57697,
26,99,2199,2235,57740,
27,0,3524,3559,57818,
27,1,2023,2070,63317,
27,2,3589,3639,86606,
27,3,2758,2802,51817,
27,4,3519,3551,28603,
27,5,3415,3458,57429,
27,6,1884,1922,42242,
27,7,3823,3858,86594,
27,8,3952,4099,86724,
27,9,3202,3242,51602,
27,10,3329,3369,51979,
27,11,2807,3002,25655,
27,12,3486,3684,57602,
27,13,3454,3512,28637,
27,14,1838,1897,63190,
27,15,2741,2868,25745,
27,16,2782,2988,77616,
27,17,3501,3585,28938,
27,18,1928,1975,63464,
27,19,2806,2839,77445,
27,20,3602,3662,86438,
27,21,2801,2834,77354,
27,22,3529,3574,57606,
27,23,2823,2849,77944,
27,24,2786,2807,25836,
27,25,1981,2036,63003,
27,26,2075,2122,20866,
27,27,2900,2931,51827,
27,28,2852,2897,77907,
27,29,1991,2020,42197,
27,30,2067,2099,21237,
27,31,2845,2896,25908,
27,32,2054,2103,21138,
27,33,1996,2051,42048,
27,34,2030,2069,41877,
27,35,2784,2838,51847,
27,36,2800,2863,25806,
27,37,2744,2830,25998,
27,38,3468,3517,86603,
27,39,2778,2845,25660,
27,40,2819,2861,51992,
27,41,2830,2863,51660,
27,42,2847,2887,77658,
27,43,3457,3479,28940,
27,44,2029,2065,63252,
27,45,1970,2009,63220,
27,46,3667,3703,57284,
27,47,1981,2002,21101,
27,48,1968,2006,42061,
27,49,2985,3034,76973,
27,50,2013,2064,63277,
27,51,2100,2165,21287,
27,52,2917,2951,77042,
27,53,1932,1995,42518,
27,54,3411,3437,28657,
27,55,1958,2006,42044,
27,56,2744,2822,77952,
27,57,3502,3522,28762,
27,58,1920,1939,63204,
27,59,3468,3514,86466,
27,60,3485,3531,57731,
27,61,2781,2870,51691,
27,62,1881,1956,63173,
27,63,3520,3540,29129,
27,64,3448,3483,86010,
27,65,1971,2034,42006,
27,66,3544,3586,86754,
27,67,3538,3594,57494,
27,68,3596,3628,28665,
27,69,2001,2018,63207,
27,70,2755,2865,25936,
27,71,3580,3623,28597,
27,72,3491,3584,28899,
27,73,3566,3629,86288,
27,74,3482,3544,86445,
27,75,3566,3631,28651,
27,76,2744,2866,77829,
27,77,1856,1927,20968,
27,78,1984,2035,62889,
27,79,2753,2819,51748,
27,80,2745,2813,25936,
27,81,3371,3449,28748,
27,82,1999,2091,62995,
27,83,1964,2047,42227,
27,84,1992,2071,21278,
27,85,1953,2030,21237,
27,86,3741,3803,86106,
27,87,3639,3686,86691,
27,88,3515,3562,86259,
27,89,2847,2904,26091,
27,90,1930,2019,42422,
27,91,1866,2033,20982,
27,92,3547,3619,28956,
27,93,1773,1891,20895,
27,94,1888,1967,41903,
27,95,3516,3605,28728,
27,96,1906,2048,63351,
27,97,1951,2031,21077,
27,98,2673,2739,86596,
27,99,2559,2626,87157,
28,0,3461,3482,77853,
28,1,4079,4203,77751,
28,2,4794,4841,29053,
28,3,3488,3520,51662,
28,4,4378,4448,86676,
28,5,4876,4922,28999,
28,6,3971,4023,51747,
28,7,3559,3605,51749,
28,8,3828,3885,77700,
28,9,3088,3151,41929,
28,10,3657,3734,25954,
28,11,3760,3830,25573,
28,12,2755,2820,25714,
28,13,3567,3656,86549,
28,14,3513,3597,28932,
28,15,2862,2932,77864,
28,16,2722,2786,25612,
28,17,2862,2930,77478,
28,18,2821,2875,51880,
28,19,2788,2837,51681,
28,20,3614,3704,28984,
28,21,2792,2842,51479,
28,22,2016,2072,63659,
28,23,3859,3933,57749,
28,24,3619,3681,29001,
28,25,3005,3078,25944,
28,26,2853,2906,51498,
28,27,2787,2806,26013,
28,28,1982,2041,63141,
28,29,1969,1999,20922,
28,30,2012,2120,21080,
28,31,1986,2049,42190,
28,32,3496,3588,57760,
28,33,3590,3655,57314,
28,34,1962,2035,20893,
28,35,2832,2890,25922,
28,36,2776,2832,78228,
28,37,1956,2046,42418,
28,38,1992,2040,41956,
28,39,2052,2121,20951,
28,40,3551,3584,57880,
28,41,2824,2872,25641,
28,42,2882,2936,25942,
28,43,2861,2910,77643,
28,44,3665,3702,28922,
28,45,3651,3694,57767,
28,46,2764,2810,25868,
28,47,2805,2850,78163,
28,48,1948,2027,20986,
28,49,2856,2921,52139,
28,50,3570,3714,28935,
28,51,2850,2907,26086,
28,52,3471,3525,86409,
28,53,3553,3624,28792,
28,54,2793,2868,77559,
28,55,3471,3611,86914,
28,56,2629,2698,51724,
28,57,2772,2927,77256,
28,58,3877,3941,58250,
28,59,2017,2099,62955,
28,60,2960,3115,77526,
28,61,2869,2957,25877,
28,62,2778,2891,52227,
28,63,3459,3538,86154,
28,64,3557,3635,57712,
28,65,1975,2051,63378,
28,66,3519,3594,86718,
28,67,3482,3545,57955,
28,68,2836,2948,25955,
28,69,1946,2030,20919,
28,70,1939,2023,21017,
28,71,3523,3582,86818,
28,72,2212,2357,42223,
28,73,2710,2775,77992,
28,74,3512,3590,29156,
28,75,2838,2917,77408,
28,76,2719,2779,77787,
28,77,3500,3582,86609,
28,78,3504,3599,28727,
28,79,2061,2202,20810,
28,80,2762,2816,51223,
28,81,3527,3577,57985,
28,82,2796,2846,51718,
28,83,2751,2823,77560,
28,84,2006,2150,21197,
28,85,2819,2901,51706,
28,86,3411,3475,57569,
28,87,1945,2022,62978,
28,88,2031,2108,41894,
28,89,2806,2866,25934,
28,90,2814,2884,77883,
28,91,3460,3535,58026,
28,92,1973,2044,21279,
28,93,2789,2895,26022,
28,94,1925,1975,42518,
28,95,2032,2100,63248,
28,96,3528,3595,57764,
28,97,2547,2604,52195,
28,98,1937,2007,63264,
28,99,2762,2839,28586,
29,0,2875,2993,51915,
29,1,2031,2095,42009,
29,2,2009,2075,42052,
29,3,3894,3958,57716,
29,4,2367,2459,21144,
29,5,2331,2431,63200,
29,6,3246,3324,51558,
29,7,3642,3724,29018,
29,8,2064,2150,20907,
29,9,2927,3009,77642,
29,10,2711,2792,77193,
29,11,1951,2020,42107,
29,12,3391,3467,86950,
29,13,2738,2814,25977,
29,14,1881,1961,42101,
29,15,1900,1975,42274,
29,16,1818,1891,21120,
29,17,2631,2713,77753,
29,18,1938,2119,62828,
29,19,1865,2044,42438,
29,20,3388,3467,28763,
29,21,1886,1960,41915,
29,22,2731,2803,25900,
29,23,1958,2033,42174,
29,24,3687,3766,86405,
29,25,3516,3597,28836,
29,26,2055,2171,20818,
29,27,2872,2957,77803,
29,28,2569,2648,51797,
29,29,3363,3486,86149,
29,30,2600,2675,52154,
29,31,2599,2677,51746,
29,32,3436,3514,86302,
29,33,1836,1924,20947,
29,34,3348,3423,29094,
29,35,2536,2618,25870,
29,36,2665,2737,77948,
29,37,1833,1916,21068,
29,38,1780,1856,42167,
29,39,2555,2628,51716,
29,40,2648,2702,26042,
29,41,2609,2675,77491,
29,42,3319,3397,57552,
29,43,2586,2663,26104,
29,44,1839,1930,42026,
29,45,2526,2603,51633,
29,46,2667,2746,25797,
29,47,2681,2757,26013,
29,48,2647,2764,78122,
29,49,1909,1997,21070,
29,50,3362,3441,28819,
29,51,2682,2761,77533,
29,52,3278,3353,57788,
29,53,2773,2856,51950,
29,54,1906,2016,42059,
29,55,3310,3393,86439,
29,56,2578,2627,25659,
29,57,1886,1974,42026,
29,58,1787,1880,42075,
29,59,3400,3478,86894,
29,60,3389,3472,57363,
29,61,2599,2680,77553,
29,62,2638,2720,51950,
29,63,2740,2822,51845,
29,64,2042,2118,63169,
29,65,1956,2036,62983,
29,66,1966,2041,42086,
29,67,3483,3571,28905,
29,68,1799,1879,41911,
29,69,3431,3522,86507,
29,70,2855,2948,51771,
29,71,1862,2024,21190,
29,72,1915,1991,63449,
29,73,2690,2761,25734,
29,74,3234,3314,57390,
29,75,2650,2728,52190,
29,76,3396,3465,28677,
29,77,3402,3490,28489,
29,78,3319,3395,28706,
29,79,3317,3399,57602,
29,80,3430,3520,86477,
29,81,3396,3471,57319,
29,82,1833,1909,21213,
29,83,2627,2701,51724,
29,84,1811,1883,63221,
29,85,1860,1936,21155,
29,86,2750,2832,77378,
29,87,2649,2725,51927,
29,88,3254,3334,86211,
29,89,1851,1930,42344,
29,90,2606,2685,51720,
29,91,1826,1905,42253,
29,92,2716,2893,51818,
29,93,3310,3389,86434,
29,94,3361,3429,28929,
29,95,2602,2716,78048,
29,96,1960,2033,20953,
29,97,1848,1925,51766,
29,98,1539,1641,21277,
29,99,2407,2486,28746,
30,0,1905,1978,42149,
30,1,3557,3637,86544,
30,2,2681,2751,51609,
30,3,3559,3637,86499,
30,4,3367,3447,28823,
30,5,1865,1946,42044,
30,6,2619,2728,25965,
30,7,3407,3491,86394,
30,8,3415,3488,86594,
30,9,3829,3927,58091,
30,10,1858,1937,21053,
30,11,3502,3575,26237,
30,12,3929,4005,28899,
30,13,3131,3283,77247,
30,14,3777,3857,29084,
30,15,3968,4017,57510,
30,16,4030,4107,86391,
30,17,3301,3390,25962,
30,18,3264,3324,26137,
30,19,4026,4134,86563,
30,20,3872,3990,86409,
30,21,2275,2348,41865,
30,22,3684,3755,86247,
30,23,3596,3681,85990,
30,24,1968,2148,41994,
30,25,3490,3562,28784,
30,26,3481,3581,28890,
30,27,3513,3583,28585,
30,28,3382,3441,57869,
30,29,3494,3605,28903,
30,30,3376,3460,57826,
30,31,3398,3480,57550,
30,32,3395,3474,86439,
30,33,3517,3590,28787,
30,34,2863,2938,51685,
30,35,2713,2789,25654,
30,36,1983,2061,21202,
30,37,2709,2806,26106,
30,38,2002,2101,42022,
30,39,3534,3595,86312,
30,40,2054,2130,20836,
30,41,1992,2090,42426,
30,42,2020,2096,41989,
30,43,1998,2080,21068,
30,44,2019,2095,41855,
30,45,1990,2150,42256,
30,46,2779,2850,77914,
30,47,1879,1959,63285,
30,48,3751,3832,29041,
30,49,3790,3871,28868,
30,50,2938,3114,25774,
30,51,3837,3918,28785,
30,52,3550,3629,57487,
30,53,2880,2958,52241,
30,54,2983,3079,26201,
30,55,2983,3106,25959,
30,56,3614,3690,86341,
30,57,3666,3739,28621,
30,58,2901,2979,51855,
30,59,2038,2117,21191,
30,60,2846,2945,51804,
30,61,2838,2902,77583,
30,62,2039,2113,20959,
30,63,2878,2922,51596,
30,64,3750,3820,57521,
30,65,2131,2194,21123,
30,66,3018,3083,77903,
30,67,2133,2262,21235,
30,68,3816,3873,57656,
30,69,1996,2050,63508,
30,70,1969,2033,62979,
30,71,2746,2807,77380,
30,72,1873,1942,63227,
30,73,1874,1941,63157,
30,74,1979,2030,63284,
30,75,3004,3048,25961,
30,76,3022,3083,77627,
30,77,2996,3079,77709,
30,78,2863,2944,51606,
30,79,2035,2099,20961,
30,80,3721,3780,87171,
30,81,2932,2992,77499,
30,82,2845,2904,26149,
30,83,2898,2950,77867,
30,84,3536,3595,87200,
30,85,3582,3642,86525,
30,86,3803,3848,28822,
30,87,1866,1931,21121,
30,88,3661,3711,86465,
30,89,2060,2112,42444,
30,90,1995,2088,21219,
30,91,2757,2817,52060,
30,92,2141,2225,42002,
30,93,2718,2864,51988,
30,94,2001,2064,21022,
30,95,2760,2863,78052,
30,96,2986,3058,51893,
30,97,2609,2662,51716,
30,98,2958,3010,86687,
30,99,2098,2252,51607,
31,0,3621,3722,28749,
31,1,2070,2111,62871,
31,2,3022,3051,77759,
31,3,3028,3058,25893,
31,4,3720,3791,28486,
31,5,3696,3756,86464,
31,6,2919,2990,26004,
31,7,3006,3067,25698,
31,8,3969,4061,57367,
31,9,4121,4171,28887,
31,10,3344,3393,51972,
31,11,3925,3982,28822,
31,12,2891,2966,77803,
31,13,2966,3014,51648,
31,14,2090,2137,63040,
31,15,2983,3065,51616,
31,16,3751,3784,28947,
31,17,2075,2156,42203,
31,18,2953,2989,78022,
31,19,3888,3993,28653,
31,20,3669,3785,57502,
31,21,2080,2138,41941,
31,22,3607,3659,86484,
31,23,2830,2878,51778,
31,24,3908,3972,86196,
31,25,2021,2071,21277,
31,26,3081,3119,77379,
31,27,2983,3050,25792,
31,28,2075,2118,63086,
31,29,1997,2047,63390,
31,30,3765,3818,57653,
31,31,2851,2889,52029,
31,32,3709,3798,86836,
31,33,2890,2944,25935,
31,34,2917,2968,51611,
31,35,3795,3908,57515,
31,36,3678,3738,57337,
31,37,3737,3888,57582,
31,38,2057,2119,63282,
31,39,2952,2996,77634,
31,40,2078,2104,42479,
31,41,2926,2985,51908,
31,42,2177,2224,20895,
31,43,3816,3870,86521,
31,44,3713,3819,28792,
31,45,2080,2121,21116,
31,46,2948,3015,25803,
31,47,2865,2923,77549,
31,48,3833,3893,57532,
31,49,3017,3072,77622,
31,50,2016,2148,63520,
31,51,3635,3699,86628,
31,52,2861,2912,51771,
31,53,2917,3017,51616,
31,54,3687,3750,28808,
31,55,2020,2076,62613,
31,56,2939,3029,51969,
31,57,3650,3720,57864,
