round,index,qtime_ms,wall_ms,numFound,error
12,31,646,663,25689,
12,32,506,529,26041,
12,33,656,674,29010,
12,34,553,570,77794,
12,35,478,500,21141,
12,36,589,686,51461,
12,37,655,675,25737,
12,38,583,604,51707,
12,39,454,473,77662,
12,40,449,467,62982,
12,41,446,467,20976,
12,42,457,480,21209,
12,43,458,495,21319,
12,44,674,694,86663,
12,45,577,594,77569,
12,46,426,460,42189,
12,47,653,674,28643,
12,48,585,605,77691,
12,49,448,466,62876,
12,50,442,462,21092,
12,51,625,682,57441,
12,52,633,653,77113,
12,53,573,591,25874,
12,54,501,526,51772,
12,55,413,430,63733,
12,56,643,719,57846,
12,57,776,793,57497,
12,58,725,741,57870,
12,59,603,624,86662,
12,60,529,545,25651,
12,61,666,701,28948,
12,62,442,459,62840,
12,63,653,672,28872,
12,64,410,427,42084,
12,65,502,519,51457,
12,66,637,764,57430,
12,67,510,728,51897,
12,68,516,554,57478,
12,69,389,447,63146,
12,70,551,568,77920,
12,71,470,512,20944,
12,72,625,648,28922,
12,73,444,511,42001,
12,74,427,447,42394,
12,75,657,673,57685,
12,76,440,463,21200,
12,77,435,451,21065,
12,78,512,529,25722,
12,79,638,658,29030,
12,80,495,537,21033,
12,81,634,654,57495,
12,82,602,618,51530,
12,83,455,472,63109,
12,84,450,466,21075,
12,85,446,465,42000,
12,86,520,555,25839,
12,87,457,552,21018,
12,88,429,505,63245,
12,89,678,700,85865,
12,90,561,583,25850,
12,91,427,444,21072,
12,92,694,819,28852,
12,93,497,515,63358,
12,94,427,445,42095,
12,95,480,509,51653,
12,96,476,516,20940,
12,97,408,477,21012,
12,98,432,455,42325,
12,99,387,411,25925,
13,0,562,579,20874,
13,1,729,748,26113,
13,2,749,766,51509,
13,3,583,605,42068,
13,4,1337,1359,86316,
13,5,897,917,21231,
13,6,975,992,26103,
13,7,551,902,21255,
13,8,750,767,26227,
13,9,819,835,57794,
13,10,807,823,86415,
13,11,608,624,20952,
13,12,472,491,63242,
13,13,776,793,57851,
13,14,889,908,77775,
13,15,785,806,25868,
13,16,784,801,28652,
13,17,837,885,28685,
13,18,587,605,21101,
13,19,615,711,77612,
13,20,765,782,86303,
13,21,550,613,63195,
13,22,765,819,25827,
13,23,562,614,21136,
13,24,819,839,28756,
13,25,531,548,42118,
13,26,518,535,42169,
13,27,459,509,21156,
13,28,792,886,28585,
13,29,786,821,77397,
13,30,839,895,86415,
13,31,656,716,25891,
13,32,782,818,57964,
13,33,433,450,62678,
13,34,826,848,87039,
13,35,833,854,28616,
13,36,887,915,57686,
13,37,879,895,85968,
13,38,561,584,21042,
13,39,623,649,77429,
13,40,637,662,77516,
13,41,452,481,20918,
13,42,465,484,20894,
13,43,669,688,86308,
13,44,679,697,57729,
13,45,703,719,28514,
13,46,433,470,20914,
13,47,727,743,86679,
13,48,558,575,51994,
13,49,659,677,77587,
13,50,471,492,21050,
13,51,417,538,41987,
13,52,692,709,85950,
13,53,461,478,77637,
13,54,566,582,77736,
13,55,433,449,21207,
13,56,515,532,25726,
13,57,449,468,20861,
13,58,435,458,21223,
13,59,653,673,28924,
13,60,492,509,62935,
13,61,519,556,25803,
13,62,654,673,28584,
13,63,429,448,42066,
13,64,661,781,29093,
13,65,465,658,41955,
13,66,422,513,20879,
13,67,520,537,86709,
13,68,707,724,28599,
13,69,581,603,25672,
13,70,692,713,86734,
13,71,531,555,62858,
13,72,675,691,86913,
13,73,455,473,63354,
13,74,563,579,77537,
13,75,690,710,86889,
13,76,691,755,57669,
13,77,591,650,77961,
13,78,418,436,20948,
13,79,708,818,28757,
13,80,629,726,57470,
13,81,483,517,25956,
13,82,526,546,51675,
13,83,656,716,28774,
13,84,470,509,21077,
13,85,484,509,62976,
13,86,504,521,42316,
13,87,509,526,63052,
13,88,442,461,41984,
13,89,666,684,28691,
13,90,473,489,21031,
13,91,445,516,63644,
13,92,502,518,77460,
13,93,751,874,57761,
13,94,576,722,77773,
13,95,670,798,86211,
13,96,652,730,28871,
13,97,461,478,51803,
13,98,483,500,28892,
13,99,327,367,42172,
14,0,755,827,41946,
14,1,534,551,42365,
14,2,547,564,21023,
14,3,775,830,77923,
14,4,472,552,62916,
14,5,473,540,42034,
14,6,381,401,41981,
14,7,995,1023,86689,
14,8,554,571,21044,
14,9,809,826,25979,
14,10,725,742,57471,
14,11,531,550,25625,
14,12,911,931,28961,
14,13,646,666,42424,
14,14,713,730,26174,
14,15,879,896,57457,
14,16,538,556,21209,
14,17,711,728,51606,
14,18,779,797,51595,
14,19,951,968,29065,
14,20,848,866,51879,
14,21,1251,1290,28911,
14,22,875,900,20869,
14,23,965,1004,51472,
14,24,625,642,21100,
14,25,669,686,77165,
14,26,650,719,42083,
14,27,983,1010,57576,
14,28,732,753,25744,
14,29,576,593,42421,
14,30,536,553,21322,
14,31,536,554,63194,
14,32,752,771,57759,
14,33,620,644,42201,
14,34,649,669,52294,
14,35,654,673,77639,
14,36,482,521,21139,
14,37,554,575,77995,
14,38,521,540,51662,
14,39,687,742,28634,
14,40,737,755,29015,
14,41,559,580,78066,
14,42,472,489,62956,
14,43,536,555,41883,
14,44,713,730,57267,
14,45,603,621,52035,
14,46,465,483,62808,
14,47,445,499,63423,
14,48,525,542,25913,
14,49,728,745,28731,
14,50,653,671,51601,
14,51,559,579,26144,
14,52,558,576,77423,
14,53,576,593,77737,
14,54,588,606,25669,
14,55,418,434,21226,
14,56,650,680,86145,
14,57,700,717,86409,
14,58,511,655,26129,
14,59,603,635,25944,
14,60,597,616,28736,
14,61,771,788,57685,
14,62,616,634,77706,
14,63,566,583,51457,
14,64,442,459,42252,
14,65,445,461,21149,
14,66,675,692,28482,
14,67,764,783,57424,
14,68,706,723,85978,
14,69,505,528,41717,
14,70,433,486,20978,
14,71,667,686,57895,
14,72,407,423,62978,
14,73,502,518,63166,
14,74,433,451,21012,
14,75,530,554,52216,
14,76,544,561,25776,
14,77,629,654,77860,
14,78,530,546,78089,
14,79,649,666,28753,
14,80,672,689,87022,
14,81,449,466,42382,
14,82,665,682,87108,
14,83,613,629,77716,
14,84,470,502,63894,
14,85,747,764,86179,
14,86,576,594,25906,
14,87,669,716,86685,
14,88,449,473,63553,
14,89,705,724,57838,
14,90,610,683,51870,
14,91,418,514,63409,
14,92,612,717,28903,
14,93,657,704,57195,
14,94,456,478,25963,
14,95,576,667,25949,
14,96,527,544,25769,
14,97,434,451,42401,
14,98,359,418,63273,
14,99,423,440,25803,
15,0,850,867,28681,
15,1,791,811,28841,
15,2,827,846,51948,
15,3,705,765,63200,
15,4,857,924,51687,
15,5,811,878,25998,
15,6,792,843,28953,
15,7,560,578,21149,
15,8,922,938,57407,
15,9,769,794,51767,
15,10,698,721,25842,
15,11,694,716,63434,
15,12,698,734,57663,
15,13,647,712,77898,
15,14,415,437,42179,
15,15,634,656,87038,
15,16,665,785,57534,
15,17,427,515,42126,
15,18,491,515,25666,
15,19,590,607,57323,
15,20,417,437,42645,
15,21,734,755,57517,
15,22,436,458,42262,
15,23,511,531,25743,
15,24,697,787,86146,
15,25,403,462,20781,
15,26,602,621,57611,
15,27,421,469,42225,
15,28,630,648,51896,
15,29,551,611,51469,
15,30,566,614,77932,
15,31,477,569,20956,
15,32,490,512,51851,
15,33,683,702,57424,
15,34,645,664,25695,
15,35,588,611,25905,
15,36,436,452,63477,
15,37,619,640,86650,
15,38,713,742,86710,
15,39,777,794,57572,
15,40,452,530,42114,
15,41,418,514,21241,
15,42,604,621,86649,
15,43,629,647,51589,
15,44,467,492,63707,
15,45,742,760,57516,
15,46,719,736,86974,
15,47,576,592,26028,
15,48,569,585,51888,
15,49,646,673,57711,
15,50,570,602,51306,
15,51,454,565,63339,
15,52,499,538,41912,
15,53,512,532,62840,
15,54,683,702,86819,
15,55,566,585,25846,
15,56,438,504,63019,
15,57,575,595,77756,
15,58,673,692,57847,
15,59,454,471,21187,
15,60,456,489,21133,
15,61,441,457,41964,
15,62,441,461,62742,
15,63,463,480,42053,
15,64,669,717,57649,
15,65,692,709,28517,
15,66,783,888,57657,
15,67,384,401,42019,
15,68,684,720,86965,
15,69,562,588,51912,
15,70,499,517,51844,
15,71,406,511,42433,
15,72,679,695,57848,
15,73,671,695,57788,
15,74,532,549,63283,
15,75,440,460,63093,
15,76,694,713,28975,
15,77,543,560,26037,
15,78,584,601,51968,
15,79,462,486,62927,
15,80,766,795,51556,
15,81,730,788,25919,
15,82,685,747,62964,
15,83,744,761,57258,
15,84,571,591,25798,
15,85,664,685,57437,
15,86,760,777,86459,
15,87,449,466,42290,
15,88,530,596,25887,
15,89,531,552,77764,
15,90,415,444,63142,
15,91,638,761,86649,
15,92,459,478,26149,
15,93,798,818,28694,
15,94,807,825,57674,
15,95,455,473,20873,
15,96,486,505,63399,
15,97,566,611,85930,
15,98,431,447,20950,
15,99,365,382,51613,
16,0,641,660,26103,
16,1,805,822,77536,
16,2,498,522,21032,
16,3,622,644,63389,
16,4,847,865,57760,
16,5,623,639,42214,
16,6,884,904,42352,
16,7,599,618,21440,
16,8,811,830,86737,
16,9,829,848,28735,
16,10,625,642,63196,
16,11,791,806,52035,
16,12,475,525,63379,
16,13,893,910,57583,
16,14,919,951,86142,
16,15,795,818,51857,
16,16,719,746,25893,
16,17,866,883,77540,
16,18,804,820,86530,
16,19,448,465,20784,
16,20,905,927,86105,
16,21,877,897,86333,
16,22,838,855,25963,
16,23,545,562,42299,
16,24,704,721,63112,
16,25,764,783,28920,
16,26,966,982,28962,
16,27,754,772,42326,
16,28,746,765,51572,
16,29,529,551,21292,
16,30,675,756,28523,
16,31,710,742,86668,
16,32,665,683,28849,
16,33,563,580,51671,
16,34,521,539,25864,
16,35,428,445,41654,
16,36,533,550,77676,
16,37,459,481,41988,
16,38,429,446,63224,
16,39,478,494,41847,
16,40,570,586,77960,
16,41,694,711,86586,
16,42,536,556,51900,
16,43,524,541,52060,
16,44,526,600,77625,
16,45,487,509,51367,
16,46,600,616,25973,
16,47,459,476,42412,
16,48,419,438,20843,
16,49,652,669,86604,
16,50,852,879,86137,
16,51,619,635,25909,
16,52,721,739,86694,
16,53,553,573,25720,
16,54,650,668,86288,
16,55,437,453,21105,
16,56,647,668,86607,
16,57,722,740,28945,
16,58,450,519,63332,
16,59,508,530,52157,
16,60,663,680,57276,
16,61,762,782,86562,
16,62,743,763,86610,
16,63,719,737,57833,
16,64,588,647,25860,
16,65,699,723,28632,
16,66,497,548,77588,
16,67,707,723,86155,
16,68,500,519,25861,
16,69,714,821,86357,
16,70,564,668,25665,
16,71,580,643,25899,
16,72,439,507,42330,
16,73,858,874,86487,
16,74,632,651,77925,
16,75,572,611,26024,
16,76,759,778,86421,
16,77,522,543,77609,
16,78,638,655,57689,
16,79,657,674,86693,
16,80,472,490,20986,
16,81,664,688,28634,
16,82,581,598,51725,
16,83,524,540,62911,
16,84,469,485,63011,
16,85,683,702,57163,
16,86,651,667,51745,
16,87,723,744,28837,
16,88,784,806,57753,
16,89,661,680,28709,
16,90,732,749,28811,
16,91,442,459,42222,
16,92,483,502,42217,
16,93,423,474,42230,
16,94,473,489,63305,
16,95,496,513,20906,
16,96,503,521,78017,
16,97,351,367,21050,
16,98,406,422,25896,
16,99,524,639,57732,
17,0,637,654,77855,
17,1,736,759,86509,
17,2,637,654,77819,
17,3,613,630,51591,
17,4,572,619,51916,
17,5,572,595,26061,
17,6,751,770,57769,
17,7,557,592,77666,
17,8,581,597,77515,
17,9,561,578,77589,
17,10,486,503,63039,
17,11,623,685,28954,
17,12,497,546,63324,
17,13,594,612,25846,
17,14,565,599,77440,
17,15,528,567,51641,
17,16,410,502,42000,
17,17,629,648,86614,
17,18,551,568,77274,
17,19,689,709,86409,
17,20,411,430,21124,
17,21,561,581,25799,
17,22,459,475,63149,
17,23,442,458,42144,
17,24,542,559,51953,
17,25,657,674,57744,
17,26,712,729,86664,
17,27,485,504,20991,
17,28,538,561,25847,
17,29,770,787,28897,
17,30,717,735,57254,
17,31,669,689,77719,
17,32,714,732,57433,
17,33,680,696,28719,
17,34,717,736,28762,
17,35,477,509,42006,
17,36,665,682,29175,
17,37,574,591,77602,
17,38,580,666,51868,
17,39,586,605,25967,
17,40,570,587,25720,
17,41,477,535,25662,
17,42,730,746,87000,
17,43,757,779,57908,
17,44,632,648,25705,
17,45,574,593,77671,
17,46,671,688,86391,
17,47,762,778,28808,
17,48,449,535,42236,
17,49,506,523,63091,
17,50,626,645,51844,
17,51,496,521,63220,
17,52,735,755,57783,
17,53,671,689,57360,
17,54,569,586,51612,
17,55,448,481,21027,
17,56,464,559,21010,
17,57,700,722,86678,
17,58,485,507,63482,
17,59,516,535,25644,
17,60,706,730,86330,
17,61,499,521,42278,
17,62,598,617,25753,
17,63,444,464,20804,
17,64,603,620,25655,
17,65,715,733,29068,
17,66,759,779,57982,
17,67,498,514,42220,
17,68,449,467,42123,
17,69,696,810,57563,
17,70,638,697,28982,
17,71,549,603,51680,
17,72,609,626,28842,
17,73,629,661,51600,
17,74,635,662,51589,
17,75,699,722,57734,
17,76,514,557,25787,
17,77,473,490,62838,
17,78,717,791,86219,
17,79,464,486,41901,
17,80,565,615,77832,
17,81,637,693,77924,
17,82,804,820,86643,
17,83,605,625,41995,
17,84,769,796,28867,
17,85,716,733,57498,
17,86,565,588,52256,
17,87,487,504,41964,
17,88,552,571,77827,
17,89,502,596,63448,
17,90,498,591,42054,
17,91,459,556,21212,
17,92,385,403,63067,
17,93,478,511,42232,
17,94,477,509,62801,
17,95,656,673,58131,
17,96,466,483,63116,
17,97,463,513,28921,
17,98,611,629,28772,
17,99,609,626,86154,
18,0,524,541,20838,
18,1,828,845,86432,
18,2,989,1009,28694,
18,3,874,893,77427,
18,4,831,854,86629,
18,5,828,889,57592,
18,6,896,916,28607,
18,7,940,1036,86381,
18,8,683,704,51578,
18,9,890,923,28738,
18,10,1005,1054,87024,
18,11,835,855,86520,
18,12,842,864,77869,
18,13,858,874,86153,
18,14,706,723,51975,
18,15,734,751,51904,
18,16,645,663,41903,
18,17,632,658,42153,
18,18,764,783,25860,
18,19,596,619,63421,
18,20,579,595,62917,
18,21,529,614,21126,
18,22,829,846,28723,
18,23,916,933,86243,
18,24,582,640,63144,
18,25,897,915,87151,
18,26,568,595,20767,
18,27,821,839,28926,
18,28,1001,1064,57517,
18,29,954,1046,57801,
18,30,660,681,26086,
18,31,605,720,42679,
18,32,828,916,29126,
18,33,734,759,86792,
18,34,905,1020,29057,
18,35,682,712,51662,
18,36,837,857,57662,
18,37,861,885,86096,
18,38,601,620,42314,
18,39,801,823,57406,
18,40,490,505,63447,
18,41,753,770,57874,
18,42,753,774,58010,
18,43,496,516,63355,
18,44,495,513,21269,
18,45,460,526,42670,
18,46,589,606,77740,
18,47,446,463,41712,
18,48,424,442,42033,
18,49,470,486,42097,
18,50,571,601,52083,
18,51,454,578,20761,
18,52,513,558,42020,
18,53,518,535,77602,
18,54,705,721,57697,
18,55,581,616,78390,
18,56,552,616,77825,
18,57,514,532,51664,
18,58,691,711,28784,
18,59,444,517,63230,
18,60,488,508,42343,
18,61,675,696,29085,
18,62,468,486,21271,
18,63,704,728,57710,
18,64,580,618,25846,
18,65,442,460,63430,
18,66,685,732,28846,
18,67,585,606,77084,
18,68,696,713,29067,
18,69,633,651,25918,
18,70,713,733,51622,
18,71,608,624,52039,
18,72,518,540,62960,
18,73,839,860,28672,
18,74,462,482,20929,
18,75,696,714,57169,
18,76,529,546,25961,
18,77,465,481,21207,
18,78,565,582,51843,
18,79,520,537,25745,
18,80,559,576,51495,
18,81,701,718,86311,
18,82,421,437,41969,
18,83,545,563,25759,
18,84,449,466,62891,
18,85,542,559,52086,
18,86,552,672,52041,
18,87,689,765,57811,
18,88,613,667,86654,
18,89,518,538,51851,
18,90,441,535,41989,
18,91,732,749,86732,
18,92,504,538,26022,
18,93,637,664,25826,
18,94,443,460,62878,
18,95,720,738,57638,
18,96,506,524,42250,
18,97,578,596,52043,
18,98,480,496,20867,
18,99,359,397,51968,
19,0,705,725,57753,
19,1,500,622,21211,
19,2,566,622,63643,
19,3,572,624,51949,
19,4,742,762,28695,
19,5,443,465,42250,
19,6,575,596,51824,
19,7,684,701,86579,
19,8,691,709,57575,
19,9,681,697,28642,
19,10,508,525,42057,
19,11,438,454,20863,
19,12,439,457,63415,
19,13,691,708,28730,
19,14,589,606,77179,
19,15,498,542,42312,
19,16,641,658,28511,
19,17,466,484,20892,
19,18,887,972,86256,
19,19,467,489,41861,
19,20,763,781,25924,
19,21,692,748,21071,
19,22,700,717,51537,
19,23,679,695,28840,
19,24,715,731,29113,
19,25,742,761,86604,
19,26,517,534,21206,
19,27,535,552,63269,
19,28,448,465,63010,
19,29,713,801,57687,
19,30,461,479,42356,
19,31,694,800,28962,
19,32,418,434,20911,
19,33,480,600,63385,
19,34,673,716,86271,
19,35,640,714,57414,
19,36,640,667,87027,
19,37,547,610,77438,
19,38,702,819,85988,
19,39,692,818,29167,
19,40,502,617,63279,
19,41,597,614,57801,
19,42,777,793,77664,
19,43,874,891,28754,
19,44,822,841,28844,
19,45,676,694,42280,
19,46,465,586,62986,
19,47,531,548,25737,
19,48,438,492,20925,
19,49,566,641,51598,
19,50,498,515,63180,
19,51,698,718,57466,
19,52,622,639,51844,
19,53,491,511,42363,
19,54,532,549,51606,
19,55,548,566,77540,
19,56,487,503,42097,
19,57,599,616,51910,
19,58,711,728,57448,
19,59,668,686,77765,
19,60,819,837,28924,
19,61,598,616,51639,
19,62,422,440,20897,
19,63,548,657,26062,
19,64,639,658,28975,
19,65,583,599,77587,
19,66,463,480,63247,
19,67,533,550,26047,
19,68,684,701,86627,
19,69,575,623,51859,
19,70,509,556,63196,
19,71,495,511,26194,
19,72,660,679,86077,
19,73,569,613,25932,
19,74,471,573,21180,
19,75,655,674,86717,
19,76,707,726,28910,
19,77,483,503,21275,
19,78,598,651,77683,
19,79,641,662,28929,
19,80,686,703,28885,
19,81,688,716,57638,
19,82,468,484,21260,
19,83,586,601,51406,
19,84,453,470,41913,
19,85,446,462,42258,
19,86,443,512,21321,
19,87,652,669,86387,
19,88,476,582,63873,
19,89,546,576,77669,
19,90,677,696,86463,
19,91,848,866,86760,
19,92,697,716,57936,
19,93,648,667,51530,
19,94,634,651,29066,
19,95,571,587,77894,
19,96,719,736,86559,
19,97,439,467,21031,
19,98,448,464,20876,
19,99,297,334,42283,
20,0,772,790,77761,
20,1,601,658,63363,
20,2,844,861,86624,
20,3,865,886,51633,
20,4,1133,1150,28713,
20,5,994,1013,57572,
20,6,798,941,51883,
20,7,1005,1023,29005,
20,8,701,718,51934,
20,9,773,794,25867,
20,10,507,524,21109,
20,11,960,977,86267,
20,12,881,898,57463,
20,13,610,694,63375,
20,14,760,780,77660,
20,15,669,688,51735,
20,16,647,663,63209,
20,17,685,702,77909,
20,18,987,1004,57666,
20,19,1030,1046,28810,
20,20,807,824,57409,
20,21,786,802,25778,
20,22,529,546,41807,
20,23,798,814,57754,
20,24,698,715,63418,
20,25,935,1040,57750,
20,26,926,945,57296,
20,27,706,723,57950,
20,28,595,643,63060,
20,29,641,659,28518,
20,30,448,469,42168,
20,31,452,472,42271,
20,32,643,662,57726,
20,33,448,464,63188,
20,34,698,715,28724,
20,35,687,710,86161,
20,36,554,572,42539,
20,37,679,695,85843,
20,38,724,741,28911,
20,39,487,509,21020,
20,40,519,547,21305,
20,41,710,832,57850,
20,42,523,564,52093,
20,43,574,594,25808,
20,44,538,560,25709,
20,45,561,578,25926,
20,46,418,435,20898,
20,47,719,770,86589,
20,48,706,770,29018,
20,49,610,627,28647,
20,50,553,570,51748,
20,51,525,541,25880,
20,52,441,458,62923,
20,53,682,699,28791,
20,54,451,468,63340,
20,55,693,711,28696,
20,56,520,537,25653,
20,57,682,699,28715,
20,58,672,694,51941,
20,59,555,572,77820,
20,60,525,542,25730,
20,61,454,546,21049,
20,62,441,476,21197,
20,63,459,476,25740,
20,64,671,746,28667,
20,65,443,516,63234,
20,66,629,648,58018,
20,67,658,674,86437,
20,68,550,610,26025,
20,69,699,720,86276,
20,70,659,718,57392,
20,71,543,577,77721,
20,72,517,614,77379,
20,73,672,708,77616,
20,74,476,508,63055,
20,75,591,614,28930,
20,76,676,694,28735,
20,77,471,490,21043,
20,78,512,532,63161,
20,79,597,715,26036,
20,80,363,380,21068,
20,81,539,635,25698,
20,82,767,785,57475,
20,83,490,508,42168,
20,84,400,418,62980,
20,85,985,1006,86396,
20,86,690,762,77617,
20,87,628,729,42143,
20,88,888,908,57988,
20,89,720,740,86327,
20,90,548,611,25714,
20,91,624,641,25972,
20,92,567,587,42325,
20,93,675,694,28925,
20,94,493,510,42281,
20,95,750,769,57489,
20,96,690,708,26013,
20,97,625,642,28787,
20,98,466,486,86744,
20,99,403,421,63151,
21,0,689,707,52289,
21,1,709,726,26064,
21,2,618,634,42159,
21,3,779,803,51443,
21,4,661,678,63104,
21,5,611,635,42201,
21,6,762,779,77842,
21,7,577,595,63346,
21,8,787,899,86770,
21,9,547,566,63576,
21,10,835,852,57602,
21,11,838,858,77301,
21,12,898,918,57544,
21,13,769,786,77939,
21,14,943,959,86532,
21,15,664,683,26026,
21,16,698,816,77952,
21,17,897,916,29144,
21,18,723,798,42378,
21,19,579,636,41956,
21,20,564,580,25739,
21,21,880,921,57744,
21,22,573,595,63121,
21,23,514,535,21054,
21,24,869,887,86067,
21,25,575,592,62731,
21,26,925,941,25656,
21,27,784,824,77708,
21,28,550,567,42165,
21,29,575,602,63520,
21,30,897,916,86757,
21,31,632,715,20964,
21,32,675,706,51891,
21,33,737,794,42187,
21,34,577,612,41936,
21,35,588,613,21224,
21,36,940,958,57614,
21,37,817,836,28880,
21,38,540,559,21092,
21,39,923,945,57939,
21,40,550,569,21371,
21,41,793,909,51633,
21,42,715,774,26142,
21,43,605,723,20967,
21,44,641,693,51849,
21,45,691,710,77983,
21,46,677,701,25627,
21,47,1017,1036,57411,
21,48,766,818,77561,
21,49,705,721,26163,
21,50,792,812,28842,
21,51,569,611,21015,
21,52,908,924,57715,
21,53,869,906,57813,
21,54,981,1034,57525,
21,55,1009,1028,57603,
21,56,453,496,20894,
21,57,830,946,86604,
21,58,1038,1105,57282,
21,59,667,683,25674,
21,60,879,901,86543,
21,61,544,608,21154,
21,62,895,913,86311,
21,63,937,954,86549,
21,64,661,684,42202,
21,65,757,776,77433,
21,66,793,815,63311,
21,67,1149,1269,57531,
21,68,1006,1022,77637,
21,69,848,968,77878,
21,70,599,621,63075,
21,71,703,764,51535,
21,72,931,949,28592,
21,73,1016,1035,57879,
21,74,769,786,77467,
21,75,656,673,77352,
21,76,878,1000,85823,
21,77,937,995,57566,
21,78,916,933,58083,
21,79,788,815,51897,
21,80,1052,1074,57334,
21,81,848,922,57708,
21,82,568,611,63414,
21,83,760,777,29147,
21,84,669,688,77700,
21,85,628,647,77774,
21,86,697,717,86357,
21,87,475,492,63483,
21,88,571,587,26016,
21,89,607,627,51966,
21,90,726,743,58103,
21,91,462,493,42478,
21,92,589,606,51927,
21,93,739,764,28875,
21,94,444,461,21106,
21,95,624,641,77793,
21,96,556,574,25972,
21,97,511,534,25802,
21,98,339,356,63449,
21,99,512,629,28615,
22,0,616,633,21140,
22,1,497,603,63374,
22,2,861,878,86270,
22,3,746,771,25912,
22,4,1092,1118,57492,
22,5,876,899,57745,
22,6,851,868,86503,
22,7,845,867,51939,
22,8,640,657,21011,
22,9,684,701,25884,
22,10,536,558,21319,
22,11,894,928,86584,
22,12,680,699,77878,
22,13,803,820,28662,
22,14,681,723,63150,
22,15,521,544,63320,
22,16,607,690,25913,
22,17,721,740,26198,
22,18,627,651,63055,
22,19,902,977,57758,
22,20,791,819,77773,
22,21,680,700,25788,
22,22,688,705,41924,
22,23,728,753,78213,
22,24,689,734,51838,
22,25,845,864,77550,
22,26,769,788,77531,
22,27,623,654,42261,
22,28,1070,1090,86618,
22,29,789,807,51582,
22,30,723,747,77544,
22,31,808,826,57353,
22,32,783,883,57621,
22,33,490,507,42127,
22,34,655,723,77583,
22,35,522,539,25956,
22,36,433,453,63145,
22,37,736,754,86106,
22,38,457,474,42219,
22,39,668,703,57440,
22,40,634,654,78151,
22,41,547,664,51774,
22,42,710,729,51846,
22,43,642,687,57468,
22,44,634,666,51722,
22,45,788,830,52145,
22,46,801,821,86562,
22,47,796,814,77890,
22,48,713,731,51642,
22,49,704,720,57587,
22,50,477,494,62849,
22,51,465,481,41901,
22,52,583,601,77845,
22,53,580,604,77842,
22,54,617,635,77685,
22,55,596,613,51765,
22,56,665,682,86489,
22,57,753,776,57605,
22,58,644,660,51807,
22,59,544,560,25850,
22,60,463,480,63583,
22,61,443,460,62793,
22,62,526,542,26028,
22,63,691,711,28705,
22,64,678,698,86737,
22,65,699,754,86326,
22,66,623,640,28554,
22,67,587,604,78058,
22,68,481,497,63339,
22,69,666,685,86460,
22,70,757,777,86354,
22,71,647,664,51647,
22,72,680,700,57940,
22,73,568,655,77370,
22,74,718,735,57379,
22,75,475,521,63257,
22,76,509,527,51817,
22,77,448,506,42297,
22,78,686,706,57693,
22,79,527,544,51729,
22,80,713,825,86451,
22,81,442,512,20852,
22,82,684,700,57308,
22,83,406,427,63184,
22,84,708,819,57237,
22,85,449,476,42103,
22,86,827,843,86400,
22,87,508,524,63116,
22,88,762,779,86516,
22,89,682,722,86180,
22,90,585,681,51962,
22,91,498,578,42475,
22,92,504,549,25791,
22,93,511,528,63260,
22,94,703,778,28812,
22,95,502,519,42255,
22,96,466,511,21188,
22,97,572,590,29072,
22,98,450,525,77751,
22,99,479,497,28954,
23,0,913,1011,28943,
23,1,952,1011,57406,
23,2,538,600,63592,
23,3,994,1013,86392,
23,4,1045,1126,29153,
23,5,1105,1127,29137,
23,6,797,820,25813,
23,7,975,995,51710,
23,8,597,621,20997,
23,9,805,883,77498,
23,10,630,705,63485,
23,11,689,706,25895,
23,12,488,507,42273,
23,13,597,653,63352,
23,14,791,853,25817,
23,15,670,726,42063,
23,16,687,717,63080,
23,17,797,882,28722,
23,18,899,918,26137,
23,19,763,783,28917,
23,20,969,990,28931,
23,21,718,737,63397,
23,22,894,910,29153,
23,23,777,796,77693,
23,24,899,916,57657,
23,25,833,853,28961,
23,26,538,565,63086,
23,27,457,491,21070,
23,28,681,699,86777,
23,29,583,600,77420,
23,30,781,800,29004,
23,31,743,767,57435,
23,32,566,591,77622,
23,33,553,589,78128,
23,34,691,714,86728,
23,35,616,693,25588,
23,36,541,567,77400,
23,37,505,523,25834,
23,38,576,601,26124,
23,39,670,694,28962,
23,40,490,531,20991,
23,41,486,504,42033,
23,42,603,622,77408,
23,43,437,458,20830,
23,44,532,555,26169,
23,45,480,497,21170,
23,46,485,502,62687,
23,47,465,483,42090,
23,48,666,691,28598,
23,49,604,658,51982,
23,50,585,604,25942,
23,51,883,900,86174,
23,52,445,463,63473,
23,53,667,686,57843,
23,54,458,483,21040,
23,55,597,614,77897,
23,56,481,499,41911,
23,57,699,740,77627,
23,58,715,732,86603,
23,59,427,446,42134,
23,60,527,566,77488,
23,61,704,728,86196,
23,62,598,617,51929,
23,63,750,767,57515,
23,64,442,463,21114,
23,65,705,738,28794,
23,66,595,611,51846,
23,67,505,525,63150,
23,68,685,701,86539,
23,69,467,549,20972,
23,70,575,594,51723,
23,71,505,526,51556,
23,72,665,682,28799,
23,73,424,441,21283,
23,74,639,657,57779,
23,75,508,606,77936,
23,76,555,621,51730,
23,77,515,582,77762,
23,78,467,485,51846,
23,79,528,545,25913,
23,80,573,592,25817,
23,81,480,498,62925,
23,82,568,641,77984,
23,83,573,590,25978,
23,84,460,477,42039,
23,85,409,432,62997,
23,86,584,602,52121,
23,87,457,481,62530,
23,88,574,591,77664,
23,89,451,469,63376,
23,90,789,813,28862,
